Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,f0
162118,294000,250,44100,0.1805415846564745,0.1278093137061057,1250.9336179709676,0.0932095515609248,0.01605696926878197,(0.17906899756831796+0.023012125068074235j),(7859.847728692185+0.5856528848564011j),(0.9841724866600141-0.17728811882273912j),843,6.666666666666667,-0.0008436654951421343,11
162230,294250,250,44100,0.1811026640614278,-0.445592934467259,1250.1056428832587,0.5860369321677791,0.01644305862851386,(0.16341894394826192-0.07805397932829052j),(7854.645407786382+3.682178641661189j),(0.9842625024169861-0.17718445899253513j),844,6.672335600907029,-0.004116934722283531,11
162269,294500,250,44100,0.1829683059409551,-0.9813313514919816,1249.372760595719,-0.4388597258708946,0.016183780442406183,(0.10171507637579164-0.15209025023573935j),(7850.040572565421-2.7574369815048665j),(0.9841372811032505-0.1770558271569885j),845,6.678004535147393,-0.0005062361745385642,11
162422,294750,250,44100,0.180178672621506,-1.505251643225485,1248.8358799742723,0.2060713713527061,0.016056756955152515,(0.011801299907473833-0.17979177786579037j),(7846.667252133037+1.2947846127136717j),(0.9842412566023078-0.17699681047009103j),846,6.683673469387755,0.0030639597852078824,11
162526,295000,250,44100,0.1836989280973221,-2.002762455888184,1248.1487933745182,0.494089727536044,0.016862439282055653,(-0.07690686777418318-0.1668251476045186j),(7842.350159704702+3.104457316482837j),(0.9842989692109649-0.17690771842088668j),847,6.6893424036281175,0.0010167695664066766,11
162640,295250,250,44100,0.1858430037044155,-2.483922769856124,1247.399413245336,0.4106671794332595,0.017207086599389104,(-0.14707963195419316-0.1136010734548687j),(7837.641665487533+2.5802979879559387j),(0.9843061525496603-0.1768005238027978j),848,6.695011337868481,0.04273393478465263,11
162677,295500,250,44100,0.1925945794499643,-2.946070344765856,1247.5542436750368,-0.0605095367291571,0.018173071978514376,(-0.1889249458440941-0.037417066578163675j),(7838.614493768532-0.38019263212088344j),(0.9842361768832776-0.17681036724863097j),849,6.700680272108843,-0.00019242266756759236,11
162862,295750,250,44100,0.1923987483718787,2.852089191053516,1247.7998646812357,0.6263506898982918,0.018585019640457997,(-0.18439221748226642+0.05492529933498859j),(7840.157776065816+3.9354774519107445j),(0.9843263112341922-0.17686211760456885j),850,6.7063492063492065,-0.0002112327493604123,11
162923,296000,250,44100,0.1872849859455886,2.776913426607745,1251.1105365759574,-3.147762925175417,0.015434382884004814,(-0.1749687905553289+0.0667951217698177j),(7860.959341071624-19.777977761946815j),(0.9837136726680065-0.1772310692629125j),851,6.712018140589569,-0.016992449594586755,11
163033,296250,250,44100,0.1971688986282634,1.952002850533342,1246.8298558424267,-0.1357579376447077,0.01899586322755238,(-0.07335484620995472+0.1830154122575372j),(7834.0630307819765-0.8529922791422302j),(0.9842438676320829-0.17670689097986192j),852,6.717687074829932,0.0056538066218499005,11
163217,296750,250,44100,0.1913317994369861,1.117212116388687,1246.1452235471154,-0.1950688146122324,0.017850258495394934,(0.0838397051447215+0.17198477059623987j),(7829.761359203256-1.2256535098605175j),(0.9842527822377968-0.17660939105493081j),853,6.729024943310658,-0.001078073948147106,11
163321,297000,250,44100,0.1913992480931236,0.7188926644676691,1245.7664203386198,-0.937504945375044,0.01740159162650615,(0.14403471510931662+0.1260463129726176j),(7827.381268449325-5.890517298188677j),(0.98415820347078-0.1765375953705357j),854,6.73469387755102,0.021225620467938522,11
163431,297250,250,44100,0.1851823618761888,0.3364736669986495,1245.023061521997,-0.0694419990900779,0.016795848435893723,(0.1747982216840381+0.06113991205539669j),(7822.7106072547585-0.43631694838395624j),(0.9842986237383852-0.17645518378837075j),855,6.740362811791384,-6.599345892307983e-15,11
163643,297750,250,44100,0.0012006353356664,0.1732284871547262,1242.258270141077,-89.75926220693131,1.119230782745395e-7,(0.001182665940929791+0.00020694560013599455j),(7805.3389106727445-563.9740774818707j),(0.9718692059569213-0.17383185203716053j),856,6.7517006802721085,-0.2938744703994514,11
163737,298000,250,44100,0.1662438576460086,-0.623201424040379,1241.9836633985954,-0.9165114183764214,0.01313770822304131,(0.13499236461700623-0.09702619079473149j),(7803.613505623131-5.758611077805053j),(0.984256149716496-0.17600768263012667j),857,6.757369614512472,0.0005022769016990575,11
163853,298250,250,44100,0.1620971037865492,-0.880476265982691,1240.9785676748888,-1.1487411995154164,0.012389247401525296,(0.10322084136613424-0.12498371479378691j),(7797.298302939629-7.217753826547118j),(0.9842487777415285-0.17586091466943443j),858,6.763038548752834,-0.015597619636488785,11
163961,298500,250,44100,0.1572072753726581,-1.093388344242075,1240.5423978167926,-0.1791565161713105,0.012057578475327574,(0.0722333663090457-0.13962975407039138j),(7794.557766895804-1.1256735900930606j),(0.9843956818830053-0.17582403657266013j),859,6.7687074829931975,-0.0020925737147890677,11
164041,298750,250,44100,0.1553102161948538,-1.2976611396164213,1241.2296010123046,-0.2875632823184813,0.011723283319628915,(0.04189519841686559-0.1495528522098583j),(7798.875591916892-1.8068133903478167j),(0.9843632583076141-0.17591770064660037j),860,6.77437641723356,0.0015908892375253538,11
164188,299000,250,44100,0.153501091172334,-1.5036821905268638,1242.8301121765635,0.385240194310959,0.011728547417185844,(0.010294360926311513-0.15315551287569132j),(7808.931900148141+2.420535528629627j),(0.9844174774786311-0.176159050048514j),861,6.780045351473923,-0.0009585895667966894,11
164239,299250,250,44100,0.1554240779579317,-1.7915696112469497,1242.1684079375011,-0.5791012245754122,0.01162029671866416,(-0.03403541800691629-0.15165168752825575j),(7804.774289795565-3.638600305621936j),(0.9842988334354266-0.17604205243394172j),862,6.785714285714286,-0.004612086439054592,11
164345,299500,250,44100,0.152947379478861,-2.041134806389834,1242.7252361535266,-0.1222603314323404,0.011435994421613336,(-0.06931392268609057-0.1363395797680093j),(7808.27294466112-0.7681843181065878j),(0.984348932119653-0.17613160463322405j),863,6.791383219954649,0.12603723242880915,11
164433,299750,250,44100,0.1522079096738455,-2.323162645661158,1242.7302240347185,-0.085964552273961,0.011340255023895929,(-0.10401405426676538-0.11112301418820453j),(7808.304284442939-0.5401312117860237j),(0.9843538972998467-0.176133214993808j),864,6.797052154195011,-0.00019959232054682512,11
164606,300000,250,44100,0.1511018718728272,-2.601932907054287,1243.6142156632382,0.9916628659160552,0.011613976908163381,(-0.12962781301352877-0.077642808918804j),(7813.858567654923+6.230801548799358j),(0.9844828478080065-0.1762842543568908j),865,6.802721088435374,-0.014137889681083921,11
164706,300250,250,44100,0.1561359962383372,-2.9158758884987863,1243.5562104535195,0.3078604312180603,0.012101250118409899,(-0.1521754414752283-0.03494401712965221j),(7813.494110173479+1.9343441380912885j),(0.9843883956035666-0.17625894532407158j),866,6.808390022675737,-0.0021536663202724156,11
164757,300500,250,44100,0.1605715021013674,3.0488549384060253,1243.7859880572196,-0.2524352807313476,0.012546587977052277,(-0.15988151657449384+0.014869698884956864j),(7814.937845436967-1.5860976469049572j),(0.9843040459907549-0.17627709938387245j),867,6.814058956916099,-0.00010211055334079279,11
164926,300750,250,44100,0.1592735466611698,2.735587494560776,1244.1329181772896,0.348991805417261,0.012610945940601668,(-0.1463255440710944+0.06290387760961991j),(7817.117671670008+2.1927801841238113j),(0.9843796782968792-0.1763408622933732j),868,6.819727891156463,-0.004479247467728328,11
164971,301000,250,44100,0.16664804602564,2.4334314373377417,1245.579261466853,-0.1682890673601611,0.01355446429573932,(-0.12657905228819766+0.10839425614849507j),(7826.205314576131-1.05739139539632j),(0.9842707755467913-0.17653069788569462j),869,6.825396825396825,0.0004519165894172394,11
165126,301250,250,44100,0.168640437853567,2.0353438563645905,1245.291605274939,1.1405531232181991,0.014544133433217315,(-0.07555400695453054+0.15076866157314514j),(7824.397917417577+7.1663066258623775j),(0.9844615733814914-0.17652327303322157j),870,6.831065759637188,-0.007591094417164259,11
165316,301750,250,44100,0.179715472082327,1.2557903981691274,1246.348150732607,0.5242115855011722,0.016156415075142438,(0.05567982642557527+0.17087248998885537j),(7831.036388313565+3.2937185318742808j),(0.9843485466165696-0.17665595070915174j),871,6.842403628117914,0.0008110043034909386,11
165514,302250,250,44100,0.1821911608736202,0.4255123109339669,1247.1958100068516,0.8047232342953018,0.0167719984993428,(0.16594469716413374+0.07520622702663199j),(7836.362388610993+5.056225202070276j),(0.9843665450680259-0.17678189530932994j),872,6.85374149659864,-0.009811458569468532,11
165608,302500,250,44100,0.1882075052466377,-0.0082976324358492,1247.240811055061,0.3070789915257329,0.01758271562838507,(0.18820102617419096-0.0015616587798430864j),(7836.645138535909+1.9294342076980098j),(0.9842956203117588-0.17677567238938127j),873,6.859410430839002,-0.00029595408907272285,11
165669,302750,250,44100,0.1911461863728339,-0.4456961831974477,1246.9640475627934,-1.0980115760084104,0.017258252883217293,(0.1724732624446791-0.08240047515983759j),(7834.906182227731-6.899010201489146j),(0.9841055609123113-0.1767014817202993j),874,6.865079365079365,-0.014914163961423517,11
165763,303000,250,44100,0.1848910204567888,-0.8706629991965005,1246.608437243557,-0.5796312041866517,0.016443874295227534,(0.11912891871364271-0.14139657057959718j),(7832.671816694823-3.641930265728381j),(0.9841871985086923-0.17666466829968885j),875,6.870748299319728,0.018300789434562394,11
165881,303250,250,44100,0.1781567882922242,-1.295410594301822,1246.628783005125,-0.7352166064583682,0.015184444278481415,(0.048444065247280337-0.1714439084858883j),(7832.799652884969-4.619502179293655j),(0.9841648700071226-0.17666360506650264j),876,6.87641723356009,0.013118167812082068,11
165985,303500,250,44100,0.1734512686723091,-1.7196723494998902,1246.4928186409022,-0.5494636312560651,0.01448735632791773,(-0.025727451183271417-0.17153262331010374j),(7831.945363589385-3.45238181473765j),(0.9841943387540348-0.1766492151615808j),877,6.882086167800454,-0.0003198514065225157,11
166083,303750,250,44100,0.1668932732166576,-2.1374820590970813,1246.0910441757212,-2.061683130658844,0.012722581683365304,(-0.08959478533598325-0.14080532335664375j),(7829.42094017296-12.953937154615657j),(0.9839924204003505-0.17655483279781523j),878,6.887755102040816,0.003380649676826741,11
166403,304500,250,44100,0.1493465729904086,2.955533684477785,1245.5497447237026,-0.551024397188573,0.010739914254968586,(-0.1467689864231123+0.027627223680849956j),(7826.019855409253-3.46218839631273j),(0.9842178465262228-0.17651693278203484j),879,6.904761904761905,0.002449329065145289,11
166505,304750,250,44100,0.1464167797321606,2.566017266124171,1246.375623890148,-0.772504300436811,0.010242512813320044,(-0.12282599804701165+0.07969722448675078j),(7831.209007253368-4.853787670237615j),(0.9841660129669709-0.1766271686966243j),880,6.9104308390022675,0.008787336033904957,11
166658,305000,250,44100,0.144733324078224,2.199701578629832,1246.087603658035,0.2631443976813942,0.010381734970457633,(-0.08514079894588457+0.11704178507519737j),(7829.399322762786+1.653385013178358j),(0.9843184905353822-0.17661284055465873j),881,6.916099773242631,0.018855260963030696,11
166762,305250,250,44100,0.1439746506648241,1.7973895393185777,1245.9746553195198,0.2638959283213946,0.010273455564964768,(-0.032345220119747504+0.14029428630369528j),(7828.6896474217565+1.6581070194535041j),(0.9843214379305965-0.17659701938285086j),882,6.921768707482993,0.004537135314187771,11
166823,305500,250,44100,0.1436033613287539,1.3955536032005,1246.2936172660868,-0.1853434348690035,0.010058863398775906,(0.025036836609713772+0.1414039681108531j),(7830.6937444379755-1.1645471467511195j),(0.9842504118575608-0.17663044534647787j),883,6.927437641723356,-0.0017038898622490529,11
166980,305750,250,44100,0.1422147102231049,0.9750123784775416,1245.4252116329826,0.3335551638164293,0.010048716641388553,(0.07980489502814381+0.11771237204894246j),(7825.237390923383+2.0957889044252687j),(0.9843450287027016-0.17652171566480032j),884,6.933106575963719,0.0025896882878909447,11
167188,306250,250,44100,0.1415647940443529,0.2240113054606457,1245.7414962914077,0.751072794408263,0.010106632210808762,(0.1380276864852798+0.031447554377747405j),(7827.224666042085+4.719129546448312j),(0.9843956293141856-0.17657657650859554j),885,6.944444444444445,0.00018617916128313444,11
167239,306500,250,44100,0.1420116997133125,-0.1672250491650628,1245.191994989585,-1.5622135817911773,0.009372924387243402,(0.14003069960313666-0.023637386152452693j),(7823.772047536198-9.81567742378672j),(0.9840850550468156-0.17644134453627083j),886,6.950113378684807,-0.00271428471004092,11
167457,307000,250,44100,0.1293808047429727,-0.8951840093424497,1243.732675837942,-0.7116177267935154,0.008014829850643697,(0.08091155182297007-0.10095896898016578j),(7814.602874884109-4.471226045317553j),(0.9842409913843905-0.17625809128967182j),887,6.961451247165533,0.002364783996141001,11
167647,307500,250,44100,0.1199221849687919,-1.5606470953452882,1243.12905778786,-0.9378416012684644,0.006831285786219828,(0.0012170971160399488-0.11991600861561094j),(7810.810230820684-5.892632569551792j),(0.9842244226344066-0.17616776669688347j),888,6.9727891156462585,0.010100680731691625,11
167755,307750,250,44100,0.1161500111781197,-1.8560543402092395,1242.923269741246,-0.8442080301504268,0.006429381765747176,(-0.03268519941429646-0.11145628217343793j),(7809.517226389807-5.304315491244183j),(0.9842427176453861-0.17614125913092304j),889,6.978458049886621,-0.0002057239139844673,11
167953,308250,250,44100,0.1053630052017843,-2.42466457017507,1242.0981893038395,-1.5066525339493946,0.0051694405925332455,(-0.07942555750230808-0.06923108897452646j),(7804.333093108252-9.466577064335729j),(0.9841705242526824-0.17600894328231034j),890,6.989795918367347,-0.0005665492915888417,11
168045,308500,250,44100,0.0996636467408944,-2.686905697201466,1240.985909144362,-2.4382110617821957,0.004478425967232345,(-0.08953767622134816-0.043770389746663474j),(7797.344430752757-15.319731919192627j),(0.9840677859008354-0.17582963808204316j),891,6.99546485260771,-0.0006742589209330066,11
168213,309000,250,44100,0.083246707981649,-3.1118641967907394,1239.8060032830058,-2.277872317899297,0.0031418609337440333,(-0.08320992475540286-0.0024744316483067304j),(7789.930863580828-14.312293879455968j),(0.9841198117517185-0.1756682188226305j),892,7.006802721088436,0.0001338730827128239,11
168348,309250,250,44100,0.0794084532172303,3.0625145581681417,1233.950129504217,1.9046203069521717,0.003315001047549333,(-0.07916029834027137+0.006272926671999707j),(7753.137323493244+11.967082328397757j),(0.9848527359135033-0.17495130947666582j),893,7.012471655328798,0.03394270343642302,11
168432,309500,250,44100,0.0744757727438296,2.917100619360355,1238.2290848686723,0.0098639279464398,0.0027242953995172863,(-0.07260697539220991+0.016579139006160426j),(7780.022792969266+0.06197688714414916j),(0.9844800910059979-0.1755043052462058j),894,7.018140589569161,9.375318308774119e-7,11
168520,309750,250,44100,0.0732730176962511,2.772576790196274,1239.8522507239015,1.2945011395631814,0.0027609522713149728,(-0.06834048133406455+0.02642941038584684j),(7790.221444821958+8.133590540230612j),(0.9846196754522198-0.1757641404629282j),895,7.023809523809524,0.0013886902473497042,11
