Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
248412,429500,250,44100,0.0331350959412614,-1.99720625883057,386.9657616059296,-4.219335909881983,0.0008830568723480613,(-0.013704837187902729-0.030168062925711316j),(2431.377587703935-26.510869395025686j),(0.9978804860460899-0.0550722348181345j),1588,9.739229024943311,1.4345236284486357e-5,1,27
248511,429750,250,44100,0.0273848140196194,3.065244025261308,398.59901218881714,-1.6107673669744986,0.0006595189368858732,(-0.02730503819442063+0.002088762334583735j),(2504.4714568410727-10.120749853458518j),(0.998158740328096-0.05674718939109348j),1589,9.744897959183673,3.429735530260172e-5,1,27
248773,430250,250,44100,0.0362493203115785,0.5310634135025812,385.4189011519922,-0.8586705420181785,0.0011863822031091347,(0.03125666487788901+0.018358489147061098j),(2421.6583768274986-5.3951861333165505j),(0.9983705182312197-0.054878580658706454j),1590,9.7562358276644,4.609379289275539e-6,1,27
248876,430500,250,44100,0.0315313509248423,-0.5404634755507562,392.3084907188346,-3.3133681827711547,0.0008245745057143769,(0.02703719693025902-0.01622393519772402j),(2464.9469447663805-20.818506283264046j),(0.9979670832223706-0.05583902245862511j),1591,9.761904761904763,0.00016679592024320796,1,27
249149,431000,250,44100,0.0299016202075098,-3.0719900443252626,398.79710867290737,0.2059412103253278,0.000838210796443737,(-0.029829219896687968-0.0020795507661982154j),(2505.7161337593125+1.293966786858881j),(0.9984155318502692-0.05679005883985054j),1592,9.773242630385488,-1.2408742472553037e-6,1,27
249253,431250,250,44100,0.0309967713469783,1.6441007630600286,396.232761637884,4.718571358146146,0.0010620933943489236,(-0.002270166435805245+0.03091352743202559j),(2489.603866146344+29.647658228382294j),(0.9990783557233475-0.0564615661927317j),1593,9.77891156462585,-2.1163822784887515e-5,1,27
249373,431500,250,44100,0.036784827702443,0.1053849491964746,391.633215157235,2.6784572678460927,0.0013869175037603482,(0.03658075076172491+0.0038693956643105903j),(2460.7040632794406+16.829243351238947j),(0.9988247742287861-0.05579061491583563j),1594,9.784580498866212,-2.1827185318745493e-5,1,27
249484,431750,250,44100,0.0396668858937816,-1.3907954377887886,389.3372137570119,2.409809479551916,0.0015969996074926328,(0.00710158035505791-0.03902600918581024j),(2446.277861016295+15.141279515022681j),(0.9988047404719285-0.05546174872939728j),1595,9.790249433106576,-1.0225057580897928e-6,1,27
249644,432250,250,44100,0.0369821758805112,2.072085452625014,395.3875766753837,-4.014507008935991,0.0011076392178933996,(-0.017772023312473798+0.03243202923404511j),(2484.293412408113-25.223891454116085j),(0.9978428060283855-0.05627119913927455j),1596,9.801587301587302,1.6104382887993626e-6,1,27
249727,432500,250,44100,0.0335238913987474,0.715574194750795,392.966948034907,-8.777298089845642,0.0007785986407504962,(0.025301039503425493+0.021993378425360574j),(2469.0841541001314-55.14939039485358j),(0.9971852512165227-0.055889120371068864j),1597,9.807256235827664,1.1979800246748516e-5,1,27
249867,432750,250,44100,0.0298077931105512,-1.264437433111705,396.45187201388654,1.8966547811143235,0.0008851137512621124,(0.00898970472665005-0.028419882812022186j),(2490.980577241494+11.91703345348943j),(0.9986749896384373-0.05647004670359344j),1598,9.812925170068027,-0.00014942080555835742,1,27
250042,433250,250,44100,0.03596223372926,1.7877992580385642,394.94449132347887,1.8449270052450888,0.0012859320180132754,(-0.007742806139060492+0.035118815582118566j),(2481.509425035198+11.59201825217478j),(0.9986797341604843-0.056255150013407j),1599,9.824263038548754,1.4033481385163166e-5,1,27
250125,433500,250,44100,0.0360056861626329,0.1778248836076607,393.41160829398825,6.0550727183912425,0.0015072412164903201,(0.035437904406876636+0.006369016194915278j),(2471.8780369066776+38.04514393809981j),(0.999291235630136-0.05607066176553888j),1600,9.829931972789115,-0.0012188447140803781,1,27
250162,433750,250,44100,0.0437322187784677,-1.2665865675164638,393.24431620773584,-0.2541760143534797,0.0017639234446346855,(0.013099518760998572-0.04172420841092146j),(2470.826909728329-1.5970349988232513j),(0.9983946957091748-0.0559964848139371j),1601,9.835600907029479,-2.742773465045765e-6,1,27
250323,434250,250,44100,0.0426302613518523,2.21819452237535,393.7605005124391,-4.505492147520598,0.0014476654970424524,(-0.02571086930615543+0.03400427006199412j),(2474.070191367437-28.308842062914422j),(0.9977860228588935-0.056035958586685225j),1602,9.846938775510203,1.0833862165987296e-5,1,27
250373,434500,250,44100,0.0413385068851653,1.00017849300689,379.4720082888847,-7.456914774380984,0.0012350949735740878,(0.022329081328685094+0.03478914023818114j),(2384.2929469666506-46.853177347280976j),(0.9974784968889504-0.05398188132847897j),1603,9.852607709750567,3.723622757863213e-5,1,27
250445,434750,250,44100,0.0309051765989564,-0.5650853334923617,391.2668731425628,-1.7358799282621042,0.0008363362844974952,(0.02610074773094767-0.016549347675908974j),(2458.4022685154496-10.906855260284408j),(0.998199683195968-0.05570343634569174j),1604,9.85827664399093,5.212144003669515e-7,1,27
250515,435000,250,44100,0.0285529422269903,-1.8350750580071808,395.12791542819593,-7.104527606279737,0.0005960088682223801,(-0.007458402809792184-0.02756161710322407j),(2482.661912674939-44.6390634702286j),(0.9974056792747421-0.056209531566546095j),1605,9.863945578231293,-5.077657113481834e-6,1,27
250671,435250,250,44100,0.0208394343793901,2.8392762560359284,398.0275492893017,5.250581392165175,0.0004897613055080846,(-0.019894353202190275+0.006204573790310634j),(2500.880849547239+32.99037585740277j),(0.9991396155506179-0.056721341810551884j),1606,9.869614512471655,4.869332482176047e-7,1,27
250768,435500,250,44100,0.0132911273766597,0.6256134330466395,372.20803033221137,6.918254527627453,0.00021226977841281412,(0.010773841666527704+0.007783212876902803j),(2338.6520273976043+43.46867519931746j),(0.999578987982313-0.053058078540377356j),1607,9.875283446712018,3.334467584051103e-5,1,27
250884,435750,250,44100,0.0306312127236413,-0.1260389032995549,390.010923351881,2.9451357235682134,0.0009711536910750302,(0.03038823390047278-0.0038505107883405245j),(2450.5109032440823+18.50483350597352j),(0.9988755946449198-0.05556185869661825j),1608,9.880952380952381,-1.2715963902017971e-5,1,27
250995,436000,250,44100,0.0324013579682556,-1.5093913838147657,386.7946712173359,5.873193905180081,0.0012121772295147976,(0.001988353451971259-0.03234029141391706j),(2430.302595088124+36.90236565124418j),(0.9993177563772888-0.0551271228488989j),1609,9.886621315192743,-3.593269514615188e-5,1,27
251101,436250,250,44100,0.0389041610252606,-2.72014277236492,383.3405251183332,2.6497431995702785,0.0015497043044519346,(-0.03549992153059282-0.015915065705210247j),(2408.599555070018+16.648827539339j),(0.9988859076057524-0.05461023325148592j),1610,9.892290249433106,-1.3112186682114463e-5,1,27
251305,436750,250,44100,0.0383275136497148,1.2271971217075277,379.67116011160624,3.385127976759291,0.0015453095908265102,(0.01291169967567991+0.036087204298118306j),(2385.5442547730727+21.269386366496537j),(0.999018987414449-0.05409367967570521j),1611,9.903628117913833,-0.00015639093472461996,1,27
251491,437250,250,44100,0.0468270370185768,-0.713917653522,380.198372094701,1.1136011153577656,0.0021234971477711822,(0.03539198715031827-0.03066233261659769j),(2388.856825359023+6.996962166074713j),(0.9986916547355758-0.05415119260789123j),1612,9.914965986394558,-6.209396205523657e-5,1,27
251594,437500,250,44100,0.047000853700033,-1.6975945200896554,384.754764126785,1.0142954461112197,0.0021316720338981077,(-0.005943666578058258-0.04662352492187589j),(2417.485480828763+6.373006244145179j),(0.998642161103289-0.05479873233259615j),1613,9.920634920634921,4.37835838180014e-5,1,27
251679,437750,250,44100,0.0502922295546187,-2.860284263625113,383.092316531447,3.1976081871498687,0.0026423696341084514,(-0.04831539464014574-0.013961769026217343j),(2407.040014523779+20.09116477961721j),(0.9989658119671281-0.05457916903366315j),1614,9.926303854875284,0.00022596253630164878,1,27
251781,438000,250,44100,0.0569005912803862,2.314189252226445,381.5197053604945,0.1637396939552287,0.0030307193751025236,(-0.03850972809353715+0.041888878359528765j),(2397.159007120544+1.0288068392615752j),(0.9985462979062069-0.05433185007754057j),1615,9.931972789115646,5.1976792978125155e-6,1,27
251828,438250,250,44100,0.0559265278862568,1.282017200793993,384.9596060680511,-1.9987911529755555,0.0027138984866753864,(0.015926875022024924+0.05361073748275681j),(2418.77254070442-12.558775204496555j),(0.9982119448826068-0.054804345588755424j),1616,9.937641723356009,-1.646880078208647e-5,1,27
252014,438750,250,44100,0.0471017357357228,-1.0568734045935388,384.4860447433008,-4.818108931116733,0.0017488665173274777,(0.023155080957892253-0.04101726142919987j),(2415.7970671467006-30.273071244383395j),(0.9978147528706856-0.05471501245123965j),1617,9.948979591836734,1.0569373612181896e-6,1,27
252106,439000,250,44100,0.036821457079896,-2.0648198763589933,382.64384334740186,-14.914143283531414,0.0007788258442796669,(-0.017459710541817185-0.032418794075082226j),(2404.2221744031226-93.70832594825569j),(0.9963947929149188-0.0543748436130989j),1618,9.954648526077097,-1.868626973278014e-6,1,27
252203,439250,250,44100,0.0217990168725753,-3.0180551597936405,386.6098113304026,-24.672363250783697,0.00020895611558816474,(-0.021632885335909853-0.0026861512716528924j),(2429.1410861626573-155.0210302707217j),(0.9949796161507429-0.054861524836505346j),1619,9.96031746031746,3.9016233281887045e-6,1,27
252447,439750,250,44100,0.0194950020826301,2.525654915357781,369.19644197916296,7.747178405759461,0.00047151315545804873,(-0.015912445549739276+0.011262734251874115j),(2319.7296597064574+48.67695753116681j),(0.9997197236212244-0.05263539164314539j),1620,9.971655328798185,-2.857367471288511e-6,1,27
252550,440000,250,44100,0.0219614518966349,2.1053354134522344,378.139252494733,12.5907170603921,0.0007253681601884027,(-0.011188140353628384+0.018897906890333733j),(2375.918995342778+79.10980844071099j),(1.0003419327328533-0.05394634090267034j),1621,9.977324263038549,-0.0002954030556126815,1,27
252878,440750,250,44100,0.0488801264200459,-0.8901943443552977,380.4232693387834,3.0556176378315976,0.002483060379937511,(0.030758356995626485-0.037989343687003505j),(2390.2698964186666+19.199011846382287j),(0.9989662853014422-0.054198187132547426j),1622,9.994331065759637,0.00021699688973013154,1,27
252922,441000,250,44100,0.0541874121659674,-1.8695644305090005,382.5564910040434,-0.3277946170322054,0.0027011158091433196,(-0.015949691270779543-0.051786899748983414j),(2403.6733234427847-2.0595943215093127j),(0.9984683343225982-0.054475536519280075j),1623,10.0,-0.0002509453733092277,1,27
253093,441250,250,44100,0.0536728767038487,-2.9320013052107767,383.6402771051248,0.26749199845043,0.0027066029934376687,(-0.052498300572184006-0.011167189919544608j),(2410.4829523492253+1.6807017944518463j),(0.9985445976099099-0.05463434627283332j),1624,10.005668934240363,-4.949175254350444e-5,1,27
253207,441500,250,44100,0.0490836747164875,2.108179044142561,374.4821560323542,0.1384333685295261,0.002253179038752253,(-0.02512541119074316+0.04216539856529324j),(2352.940780583421+0.8698025071680954j),(0.9985966729631719-0.05333040737367473j),1625,10.011337868480725,3.2992323220357887e-6,1,27
253254,441750,250,44100,0.0550180219620556,1.3301354347981449,379.21362440078735,-2.728871968723196,0.002561156420965255,(0.013113244253902288+0.053432439264502425j),(2382.669473117345-17.146008259055815j),(0.9981526445676492-0.05398151207744969j),1626,10.017006802721088,-0.00019837805572975195,1,27
253455,442250,250,44100,0.0468398579947795,-0.6034181520742642,374.2885713147246,-0.2772263858305118,0.0020218728011737143,(0.03856797482660598-0.026579759493746427j),(2351.7244519299165-1.7418647542127708j),(0.9985390067885023-0.053299708329088875j),1627,10.028344671201815,0.00014578579726109465,1,27
253608,442500,250,44100,0.0461976462936798,-1.3548518897264068,373.6109777483329,0.0905317446936754,0.001992609623212652,(0.009898770860313289-0.04512468125683504j),(2347.4670059893247+0.5688277280926353j),(0.9985964694715613-0.0532060961503504j),1628,10.034013605442176,-2.6330482370900958e-5,1,27
253726,442750,250,44100,0.0459254326081222,-2.088334456389734,375.1952288663342,0.5729213758851083,0.002003321814887785,(-0.02272124845769544-0.03991102891140304j),(2357.4211493368334+3.599771171130425j),(0.9986530684288512-0.05343516794066878j),1629,10.03968253968254,7.904305076687196e-5,1,27
253833,443000,250,44100,0.0471902936316017,-2.887559460928918,376.53785590214017,1.0641507657975986,0.002152741594075126,(-0.04567580214158686-0.011859380749406833j),(2365.8571238012314+6.686256456283377j),(0.9987127242286323-0.053629954582185495j),1630,10.045351473922903,-7.190909059735939e-5,1,27
253933,443250,250,44100,0.0508921049759099,2.513950597593569,375.7093499495958,2.692174082721349,0.002656024670992893,(-0.041192804196518086+0.029885769712462835j),(2360.6514673732936+16.91542864092446j),(0.998950731627607-0.053524477843597075j),1631,10.051020408163266,-0.00033706176621680814,1,27
254171,443750,250,44100,0.0568726099643199,0.7858934341673178,376.9781182934085,3.2326933270526577,0.003383446974750651,(0.04019508592007345+0.04023492055455781j),(2368.6233739893523+20.311611215154752j),(0.9990179721008825-0.05370919218681717j),1632,10.062358276643991,0.0003379206130395477,1,27
254288,444000,250,44100,0.0606467670142294,-0.055705721601048,378.3863462974754,3.688437122256696,0.00391272643766523,(0.060552694021910554-0.0033766249372865972j),(2377.4715314936643+23.17513393301903j),(0.9990720459889418-0.05391313316419938j),1633,10.068027210884354,0.0009245066651394953,1,27
254421,444250,250,44100,0.0699229577186293,-0.9645534115319848,378.1574359796865,2.875270085360368,0.005047605567007813,(0.03984097814147393-0.057462304834141636j),(2376.033245548271+18.06585475450926j),(0.9989580611311678-0.05387430714678247j),1634,10.073696145124716,-0.0009261495169911757,1,27
254571,444500,250,44100,0.0773610779350346,-1.8596073137327096,378.9129663552774,2.419825010588589,0.006076484187711533,(-0.022033414290892128-0.07415702956535151j),(2380.780382903312+15.204208952475913j),(0.998887436216091-0.05397833674908182j),1635,10.079365079365079,-0.0010439010438976425,1,27
254717,444750,250,44100,0.0832482796873259,-2.7894374833381,380.2388513919374,1.1015152488220683,0.006708419178584019,(-0.07813946002343296-0.02871412297364434j),(2389.111164284663+6.921024427033086j),(0.9986896227222909-0.05415685912874878j),1636,10.085034013605442,-0.0008611201202857512,1,27
254946,445250,250,44100,0.0843395091263061,1.6018591128209765,381.644103266093,-0.6289697686268827,0.0064743280805062186,(-0.0026193988365722162+0.08429882294196786j),(2397.9406222132443-3.9519336088965735j),(0.998432563488945-0.054343410004409745j),1637,10.096371882086167,7.12519500114463e-6,1,27
255041,445500,250,44100,0.0858989356110949,0.6153618081235499,379.45007439896665,-2.109225925854845,0.00637783969058892,(0.07014203387733796+0.049585504158669365j),(2384.1551322717883-13.252657346853423j),(0.9982389506871366-0.0540199071439773j),1638,10.10204081632653,-0.0008450825417693826,1,27
255383,446000,250,44100,0.0769917598382463,-1.2530547728053978,378.1002402213162,-1.3531038757419491,0.005260123481024674,(0.024053916763522604-0.07313781628763417j),(2375.673873999646-8.50180239114957j),(0.9983568676001526-0.05383372519573351j),1639,10.113378684807257,0.0004736942943360285,1,27
255534,446250,250,44100,0.0729754698795533,-2.139370697770959,376.5174122184352,-1.3941526851739947,0.0047188823678744095,(-0.039292274363904645-0.06149419793324606j),(2365.7286723481516-8.759719667450211j),(0.9983631436055969-0.053608266075743656j),1640,10.119047619047619,-0.0008192564534295439,1,27
255751,446500,250,44100,0.0696149051069356,-2.855724345861092,379.22699015246303,0.2919837068314977,0.004557197927639754,(-0.06678973453241097-0.01963075072781804j),(2382.7534526118934+1.834587736699498j),(0.9985822380908047-0.05400665226414445j),1641,10.124716553287982,-3.693174340729667e-5,1,27
