,onset,duration,cluster,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
40077,52250,250,2,44100,0.2206815832951905,-1.969930280953747,887.7183872824145,0.1970118169751508,0.0490423368073583,(-0.08576139062320122-0.2033355480088192j),(5577.699127886024+1.2378617537590213j),(0.9920401046432656-0.12614504037115074j)
40080,52250,250,0,44100,0.1721507814065805,-2.1878087358312874,444.2116091386229,0.2219812979564246,0.0298705102659943,(-0.09960662032564423-0.14040802230000687j),(2791.063855818397+1.394749629788461j),(0.9980294566190474-0.06324918713095472j)
40277,52500,250,3,44100,0.0453204448834499,-2.7082640071988617,1776.3675491544468,4.767777363630374,0.0024441739034656,(-0.04113161670751723-0.019029788003541118j),(11161.246484997831+29.95682867906579j),(0.9688013235476421-0.2505663686999542j)
40281,52500,250,1,44100,0.0554118853051213,2.740071292622163,1333.4102667596817,0.2530561687524446,0.0030982084333995,(-0.05100483856459534+0.021656026322192466j),(8378.063796546843+1.5899988013965176j),(0.9820436505519682-0.1888448564288795j)
40285,52500,250,2,44100,0.2218278884968312,-2.172436477565232,887.8162257239519,0.0973952934140125,0.0493780294892657,(-0.125553561854931-0.1828767760556343j),(5578.31386494437+0.6119526765673681j),(0.9920242662831537-0.12615707846308422j)
40289,52500,250,0,44100,0.172040484449277,0.839691812688512,444.1039419756661,0.0738764911232998,0.0296756368525516,(0.11487010395100228+0.1280733676758281j),(2790.387363082041+0.46417968357190076j),(0.9980093671658821-0.06323254307355644j)
40495,52750,250,3,44100,0.0534034937078692,-3.089359795742738,1775.439710786828,0.4122305631142077,0.0028940516750924,(-0.053330660655846795-0.002788148887227013j),(11155.416704598973+2.5901210173295572j),(0.9682334049477064-0.25028293239556587j)
40497,52750,250,1,44100,0.0524233171040594,-0.8962005607909017,1331.4102228697843,1.210696321338821,0.0028697038732451,(0.03274264333120231-0.04094048709869543j),(8365.497150164128+7.607029337692457j),(0.9822314306315052-0.18859073728080294j)
40503,52750,250,2,44100,0.2232817728309888,-2.38612589133007,888.8549687546292,0.3180719558324888,0.0504215794669458,(-0.16253832310741212-0.15308835226750525j),(5584.840479892657+1.998505039512568j),(0.9920367749347603-0.12630786370497055j)
40505,52750,250,0,44100,0.1720340276984329,-2.4101209263982897,444.27694272181634,0.1501909442385657,0.0297539627091502,(-0.12802637217319732-0.11491281353406654j),(2791.474358828383+0.9436775341111844j),(0.9980186596449172-0.0632578302145642j)
40610,53000,250,2,44100,0.2249637222531053,-2.628099680114448,888.7378724487165,-0.0484176617467034,0.0505218460424682,(-0.1959510501348882-0.11050729514836038j),(5584.104742103821-0.3042171408948783j),(0.9919870831679154-0.12628471889921233j)
40694,53000,250,3,44100,0.0551722197857762,2.791491396883873,1777.5136982085144,1.811949468765036,0.0032483253020722,(-0.051825361890062586+0.0189236809594236j),(11168.447951894186+11.384814279496332j),(0.9683525013464183-0.2506190027894661j)
40700,53000,250,1,44100,0.0563416362032921,1.9491209187419904,1332.8989937963302,1.2433694776229798,0.0033186218196724,(-0.020810575345598818+0.05235742472514543j),(8374.851373775557+7.812320833196264j),(0.9821959780610952-0.18879995687739018j)
40706,53000,250,0,44100,0.1727467365264012,0.6105867344947636,444.4443321367506,0.3819423515823925,0.0302494705747507,(0.1415334319914476+0.09904404378479392j),(2792.526097540875+2.3998145716521084j),(0.998050104781073-0.06328372142354388j)
40805,53250,250,3,44100,0.0584467411035942,2.319282292824895,1776.2177887566418,-1.729776230096662,0.0032147281483262,(-0.039774771090739555+0.042825099302977024j),(11160.305512666746-10.868504593651842j),(0.9679102172649809-0.25031386311584575j)
40813,53250,250,0,44100,0.1728871669306367,-2.65467094388998,445.324374905388,-0.2126453401915448,0.0296656172606396,(-0.15279377070970432-0.08089521692666479j),(2798.0555693344672-1.3360900771317192j),(0.9979576171630073-0.06340348987081991j)
40914,53250,250,1,44100,0.0593964280086327,-1.5752284686266296,1335.3949937911702,0.2375848044349639,0.0035578396157409,(-0.0002632525313470222-0.059395844621399546j),(8390.534204269856+1.492789352434901j),(0.9819880459612478-0.18912213005967762j)
40916,53250,250,2,44100,0.2257184790047621,-2.8659092591396766,889.544315266125,0.0664306030889851,0.0510690933794098,(-0.217195213633393-0.06144160592764507j),(5589.171771765242+0.41739578927579046j),(0.9919887985626354-0.12640076431602876j)
41003,53500,250,3,44100,0.0544227137787819,1.8927629733201172,1779.6922517230018,-0.136936560603951,0.0029474896929269,(-0.017221129616158314+0.051626199451351176j),(11182.13620732732-0.8603977856024521j),(0.9680058420123215-0.2508498959209703j)
41011,53500,250,0,44100,0.1709500631130885,0.3294025749587349,445.3956729227591,-0.0100681177798462,0.0292134883244837,(0.16175906393591147+0.055298547114247455j),(2798.5035479896446-0.06325984970528328j),(0.9979857768557792-0.06341545766024287j)
41104,53500,250,1,44100,0.0601509836924713,1.1350527493764522,1336.1277846672788,0.0800872121656518,0.0036284402866849,(0.025388804666727553+0.05453026166053765j),(8395.138465135857+0.5032027947721979j),(0.9819462605787567-0.18922040742008342j)
41106,53500,250,2,44100,0.226343603299127,-3.133923505075777,889.3198944050074,0.0774729597531848,0.0513724935989569,(-0.22633694703729432-0.0017358456929117208j),(5587.7616939080435+0.48677696242492624j),(0.9919944003367233-0.1263692446641207j)
41206,53750,250,3,44100,0.0543145731139533,1.3310376638690156,1779.1796573789218,-0.1034193143683929,0.0029392756494891,(0.01289798389170798+0.0527609217516167j),(11178.915482076052-0.6498027165180733j),(0.9680287822923475-0.2507803971144147j)
41208,53750,250,1,44100,0.0598676044760106,-2.4680099214636484,1335.4535288511065,-1.180733164455003,0.003438111327621,(-0.046792029560970304-0.03734482608422931j),(8390.901990898403-7.418765270603332j),(0.9817880527634151-0.18909210481910257j)
41212,53750,250,2,44100,0.2252976285976902,2.84833850100459,889.3860440629314,-0.5930634953530777,0.0497059142440567,(-0.2156792833655355+0.06512655509599606j),(5588.177324466787-3.726327840227026j),(0.9918984434980684-0.12636652090246955j)
41310,53750,250,0,44100,0.1709676746542812,-2.975917134302069,445.3226156772809,0.2756896339892137,0.0295177062519522,(-0.16862664414864845-0.028195756061103514j),(2798.044515778273+1.7322090576227456j),(0.9980270693149133-0.06340765122893202j)
41433,54000,250,1,44100,0.0574368807822557,0.2239142353314198,1335.009036192227,-1.7170638427631149,0.0031059694888285,(0.05600301347760593+0.01275373495969522j),(8388.109161154982-10.788630308338522j),(0.981725005327031-0.18901548430651968j)
41435,54000,250,2,44100,0.2291927819454747,2.5876812624723886,889.7455900441652,-0.2029678569646734,0.0521529020956009,(-0.19492240387323229+0.1205594781184227j),(5590.43641849333-1.2752846567101643j),(0.9919470989711996-0.1264243587139739j)
41516,54000,250,3,44100,0.0545260995746736,0.787770404021845,1779.6952201420647,0.9786989922887768,0.0030787602790645,(0.038464202784743856+0.03864712976355851j),(11182.15485845436+6.14934712850031j),(0.968159613757333-0.25089018142681657j)
41525,54000,250,0,44100,0.1717011114073116,0.0086215878215698,445.4256854949961,0.2370652042447578,0.029730615120981,(0.17169473002251556+0.0014803178717906918j),(2798.692122542555+1.4895246081541904j),(0.998020645897069-0.06342195819523898j)
41610,54250,250,3,44100,0.0559655016778914,0.2331500217798531,1778.1327776446744,-1.0672581732893898,0.003016490001185,(0.05445126724045866+0.012930463022112487j),(11172.337742711445-6.705780873379219j),(0.967933247328927-0.2506015919896916j)
41618,54250,250,0,44100,0.1734602991681661,2.9965327868444507,445.2368741851191,-0.0650638832203355,0.0300191309865693,(-0.17163848967156217+0.025073975567802012j),(2797.505786094506-0.40880843507806097j),(0.99797939160736-0.063392381512186j)
41729,54250,250,1,44100,0.0559668544842479,2.9023606774936184,1336.8304130993004,1.258562604652716,0.0032764098758107,(-0.05437293244100523+0.01326171250732206j),(8399.55320977634+7.9077820657196165j),(0.9820921969119961-0.18935049683585115j)
41735,54250,250,2,44100,0.22835667239525,2.285873972071445,890.8029540257436,0.7920876975498663,0.0536400177531824,(-0.14972799961007924+0.17241895475902774j),(5597.080032326725+4.976833783243028j),(0.9920686790215428-0.12659173877340785j)
41838,54500,250,2,44100,0.2245916134907842,2.001704704079012,890.0979196277859,-0.9330136306902792,0.0488080930113825,(-0.09381108914733394+0.2040609526670519j),(5592.650170556421-5.862297535751442j),(0.9918375811553932-0.12646099838549069j)
41942,54500,250,3,44100,0.0520721375035292,-0.2860068865849585,1776.7597719773871,3.189593482837779,0.0030428986914256,(0.049956866913096844-0.014690777801518288j),(11163.710893676072+20.040806907242096j),(0.9685695094693588-0.2505641606751469j)
41944,54500,250,1,44100,0.060371722818023,-0.7468285056681405,1335.55585993854,1.6232762126046705,0.0038629518948476,(0.04430360760937391-0.041011404131178354j),(8391.544956083431+10.199345248531792j),(0.9821776009088209-0.18918198277922832j)
41950,54500,250,0,44100,0.1637086852820251,-0.2730654990321094,444.6375170664755,1.3078820725756917,0.0280835088514315,(0.15764306637080922-0.044149714177758696j),(2793.739914252891+8.217665421931171j),(0.9981800378429593-0.06331954473892394j)
42047,54750,250,3,44100,0.0588694273170265,-0.7135147301623341,1778.059750536857,-2.5755499279033462,0.0031674260435834,(0.04450918283904045-0.03852975623638871j),(11171.878899860581-16.18265746490975j),(0.9677278723026689-0.250537675898592j)
42051,54750,250,2,44100,0.2189199504512957,1.7225474786616684,889.4593276903344,-1.197872262648408,0.0459458756688981,(-0.03309399553913052+0.21640409461203317j),(5588.6377790777415-7.5264534005504435j),(0.9918116552974441-0.12636598794548398j)
42055,54750,250,0,44100,0.173939831546463,2.709933026045398,444.672202699502,-0.0387221399277265,0.0302135409561149,(-0.1579847913766867+0.07277273316343637j),(2793.9578505126933-0.24329838065644352j),(0.9979882339300747-0.063312329429885j)
42157,54750,250,1,44100,0.0641403179417731,1.9447999962112896,1334.8697090771338,2.13004378123197,0.0044411647484372,(-0.02343336076564674+0.05970643172137143j),(8387.233743072537+13.383459789885963j),(0.9822670098568672-0.18909961716454168j)
42256,55000,250,3,44100,0.0544450906351944,-1.1844649988808578,1776.643135209265,-1.7447019106986708,0.0027881484893376,(0.020514511405312193-0.050432357827845546j),(11162.97804324833-10.962285410710038j),(0.9678929877927205-0.25037198713556064j)
42262,55000,250,2,44100,0.2142591739350257,1.449125882817056,889.4590495260369,-0.3606516303604897,0.0453246176678086,(0.026004736792958526+0.21267521548043286j),(5588.636031319915-2.2660410248913925j),(0.9919299743535316-0.12638102293870895j)
42354,55000,250,1,44100,0.0689373926374433,-1.6267450986657337,1333.6711716820694,0.8605263520667759,0.0049004509293561,(-0.0038549505498146203-0.0688295246235764j),(8379.703110521761+5.4068465317468135j),(0.9821216287959561-0.1888977098239144j)
42358,55000,250,0,44100,0.1726783735769536,-0.56071791229601,444.3010899535827,0.2005350617909599,0.0300309647571773,(0.14623674682601837-0.09182937753750135j),(2791.6260803602263+1.2599989538193097j),(0.9980256006405477-0.06326171755850711j)
42445,55250,250,3,44100,0.0494477086191298,-1.641053648107609,1778.8756372092323,-0.5065433144600162,0.0024016596913927,(-0.003471206208840975-0.04932571961095016j),(11177.005267012773-3.1827055108652225j),(0.9679840458872964-0.25072406533528563j)
42447,55250,250,1,44100,0.0709578857717327,1.1333452169559837,1333.499376259826,-0.5626492680877874,0.0049358452004266,(0.03006002903022909+0.06427609359548898j),(8378.623688048881-3.5352296143445336j),(0.9819271283435189-0.1888353769853806j)
42453,55250,250,2,44100,0.2115564490688999,1.1841155301839652,889.3500799666443,-0.2043638831719967,0.0444332099727854,(0.07978139910473828+0.19593636594448854j),(5587.951355385409-1.2840561480644554j),(0.9919540241897711-0.1263684365273293j)
42459,55250,250,0,44100,0.1743444426815263,2.4656640833105032,444.6386729873866,-0.2778650313110133,0.0300983143141012,(-0.1360106943326729+0.10907371691235364j),(2793.7471771181763-1.7458774821123546j),(0.9979545333983091-0.06330540488113935j)
42671,55500,250,2,44100,0.2090371976115769,0.9229041825546896,889.1314642954414,-0.7042099112397063,0.042622876406737,(0.12615541885878576+0.16667741382042675j),(5586.577752612188-4.424681367471563j),(0.9918873190097075-0.12632854268976615j)
42675,55500,250,0,44100,0.1726135879659581,-0.8082376038605066,444.24869743762,-0.2908626428498324,0.0294901062571681,(0.11923695141078444-0.12481185908696256j),(2791.2968884737234-1.8275438839614904j),(0.9979562011764194-0.06324983920403106j)
42794,55500,250,3,44100,0.0479792999634058,-2.1655494675333538,1778.6138386452687,1.072225178683636,0.0023918471244072,(-0.026883008142638026-0.03974062277042646j),(11175.360338122236+6.736989488693027j),(0.9682111586502847-0.2507443545684871j)
42798,55500,250,1,44100,0.0714558416455871,-2.4546088955978216,1331.2722424930655,1.417559808781691,0.005371563112853,(-0.055246973878531294-0.045317868248011324j),(8364.630193888448+8.906790962585424j),(0.982264087817576-0.18857698553946886j)
42903,55750,250,1,44100,0.0736124947538297,0.359998170919415,1331.8449420542402,-1.1913305762921835,0.0051961092979503,(0.06889374745432746+0.025931659136699453j),(8368.228571356649-7.485350772952837j),(0.9818836596274503-0.18858702203549607j)
42909,55750,250,2,44100,0.204650721644184,0.6674673502230926,888.7314923979404,-0.6622845954624832,0.0409131444453103,(0.16073101714034843+0.12667856171631536j),(5584.064655062525-4.161256839381251j),(0.9919004413464649-0.1262727727262906j)
43011,55750,250,3,44100,0.0496142048215458,-2.686941468925017,1778.9375379066616,0.1401432909287289,0.0024738484777983,(-0.04457410934456995-0.021788026441433857j),(11177.394200565364+0.8805462664631836j),(0.9680710258974747-0.250755705191782j)
43013,55750,250,0,44100,0.1587523917916402,2.1902931113416595,443.6356538531103,0.9814364514808228,0.0261005845489896,(-0.09217569174528176+0.12925155221832058j),(2787.4450220308713+6.166547091874777j),(0.9981426406769168-0.06317412422191131j)
43110,56000,250,1,44100,0.0710962794260006,-3.094031577759236,1332.4298276330385,-1.9357555250240503,0.0047229477549747,(-0.07101588270248588-0.0033801408560487998j),(8371.903515831737-12.162710673122819j),(0.9817638069432337-0.18864883413894493j)
43112,56000,250,2,44100,0.1990069441271719,0.4248848281279683,888.3254799438841,-0.3906808880296858,0.0390599031896066,(0.1813124834174664+0.08203381722086509j),(5581.513603576667-2.454720415463995j),(0.991946128752437-0.1262202783254837j)
43210,56000,250,3,44100,0.0480458622282592,3.0631224217694952,1775.1840822852505,1.1420862573441837,0.0024045186943555,(-0.04789801506177789+0.0037663019526542356j),(11153.810543353764+7.175939591676699j),(0.9683432095242764-0.2502736921185412j)
43214,56000,250,0,44100,0.1682117556917771,-1.0290648093568542,443.64567348695374,0.0570988888421957,0.02835258906274,(0.08673340564261209-0.14412671889189818j),(2787.50797724702+0.3587628994295645j),(0.9980111079783047-0.0631672297204708j)
43293,56250,250,3,44100,0.0483166456865425,2.648269598052824,1775.019052243146,-1.825356812083276,0.0021896553730074,(-0.04255556569021113+0.02288060486929954j),(11152.77362901797-11.469055102041807j),(0.9679397730847863-0.2501451426188381j)
43301,56250,250,1,44100,0.0673327418165847,-0.3160700719995456,1331.114806771723,-0.4791673075635847,0.0044574967582426,(0.0639973679028942-0.020929286228643013j),(8363.640996077283-3.010696986564317j),(0.9820029073139428-0.18850400473779727j)
43303,56250,250,2,44100,0.1954751403915345,0.1951282371281603,888.3326279553683,-0.4116888683829267,0.0376578603883243,(0.19176557218040083+0.03790113240278718j),(5581.5585158573995-2.586717448952996j),(0.9919430311878856-0.12622091074610503j)
43422,56250,250,0,44100,0.1710967440187611,2.025145177740148,443.81751984572935,0.0905612436447654,0.0293683496556602,(-0.07509048028111567+0.15373846488427298j),(2788.587719763571+0.5690130754687008j),(0.9980143191948724-0.0631919662347693j)
